;ID.SENTENÇA;SENTENÇA;ARG1;REL;ARG2;COERÊNCIA;MINIMALIDADE;sistemas
1109;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para os mais jovens ou estreantes para dois ;;;stanford
1110;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano , produzidos para os mais jovens Por sua vez ;;;stanford
1111;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois ;;;orange, mquni, lys
1112;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para estreantes ;;;orange, mquni, lys, dptoie
1113;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para estreantes Por sua vez ;;;orange, mquni, lys, dptoie
1114;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para os mais jovens ;;;orange, mquni, lys, dptoie
1115;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes ;;;orange, mquni, lys, dptoie
1116;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;de quinze filmes por ano para dois , produzidos para os mais jovens Por sua vez ;;;orange, mquni, lys, dptoie
1117;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;para dois ;;;stanford, orange, mquni, lys
1118;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;para dois , produzidos para os mais jovens ou estreantes ;;;dptoie
1119;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;por ano ;;;orange, mquni, lys
1120;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;Por sua vez ;;;stanford, orange, mquni, lys, dptoie
1121;95;Por sua vez , o cinema de ficção foi reduzido de quinze filmes por ano para dois , produzidos para os mais jovens ou estreantes . ;o cinema de ficção ; foi reduzido;produzidos para os mais jovens ou estreantes ;;;orange, mquni, lys
1122;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;os fenômenos psíquicos ; deveriam se explicar;onde ;;;stanford, orange, mquni, lys, dptoie
1123;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;com Sulloway ;;;stanford, orange, mquni, lys, dptoie
1124;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;De fato ;;;stanford, orange, mquni, lys, dptoie
1125;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;em comum ;;;stanford, orange, mquni, lys, dptoie
1126;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;em comum com Sulloway ;;;stanford, orange, mquni, lys, dptoie
1127;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;em comum com Sulloway um interesse por a biologia ;;;stanford, orange
1128;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;em comum com Sulloway um interesse por a biologia como campo ;;;mquni, lys
1129;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar ;;;stanford, orange, mquni, lys, dptoie
1130;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;um interesse como campo onde os fenômenos psíquicos deveriam se explicar ;;;stanford, orange
1131;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;um interesse onde os fenômenos psíquicos deveriam se explicar ;;;lys
1132;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;um interesse por a biologia ;;;stanford, orange
1133;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;um interesse por a biologia como campo ;;;mquni, lys
1134;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar ;;;dptoie
1135;96;De fato , Wright tem em comum com Sulloway um interesse por a biologia como campo onde os fenômenos psíquicos deveriam se explicar . ;Wright ; tem;um interesse por a biologia onde os fenômenos psíquicos deveriam se explicar ;;;mquni
1136;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;;;;;;dptoie
1137;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; contada;por Peter Bogdanovich ;;;orange, lys
1138;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; contada;por Peter Bogdanovich ( e aqui miseravelmente resumida ;;;stanford
1139;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; contada;por Peter Bogdanovich ( e aqui miseravelmente resumida ) ;;;stanford
1140;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; contada;por Peter Bogdanovich e aqui miseravelmente resumida ;;;mquni
1141;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; contada;por Peter Bogdanovich e aqui miseravelmente resumida ) ;;;mquni
1142;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor ;;;stanford, orange, mquni, lys
1143;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso ;;;orange
1144;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso coadjuvantes com a equipe por a ferocidade que tratava suas estrelas ;;;mquni
1145;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso com que tratava suas estrelas ;;;orange
1146;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade coadjuvantes com a equipe ;;;stanford, mquni
1147;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade coadjuvantes com a equipe e por a ferocidade ;;;orange
1148;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade coadjuvantes por a ferocidade com que tratava suas estrelas ;;;stanford
1149;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes ;;;stanford, orange, mquni
1150;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe ;;;mquni
1151;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade ;;;orange
1152;97;A história , contada por Peter Bogdanovich ( e aqui miseravelmente resumida ) , dá conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas . ;A história ; dá;conta de a personalidade de o diretor , famoso por sua afabilidade com os atores coadjuvantes e com a equipe e por a ferocidade com que tratava suas estrelas ;;;stanford, orange
